"","X","favorite_count","id","retweet_count","timestamp","user_follower_count","user_id","user_screen_name","true_indicator","original_tweet","polarity","subjectivity","cat_polarity"
"883",343,11,1e+18,4,"Wed Jun 06 22:07:01 +0000 2018",23038,28838219,"b'HelenBranswell'",0,"3. #EbolaDRC: Another 210 people have been vaccinated with #Merck's #Ebola vaccine. https://t.co/bS6JvrMDd5",0,0,"neutral"
"884",344,3,1e+18,0,"Tue Jun 05 21:30:02 +0000 2018",23038,28838219,"b'HelenBranswell'",0,"2. #EbolaDRC: Better news on the vaccine front. Another 170 people have been vaccinated with the #Merck #Ebola vaccine, #DRC authorities report. https://t.co/ZZMFYKRSU8",0.5,0.5,"positive"
"885",345,1,1e+18,0,"Tue Jun 05 00:58:38 +0000 2018",23038,28838219,"b'HelenBranswell'",0,"3. Another 87 people in #DRC have been vaccinated with the #Merck #Ebola vaccine. https://t.co/0caDuMaTTs",0,0,"neutral"
"886",346,3,1e+18,1,"Mon Jun 04 15:42:29 +0000 2018",23038,28838219,"b'HelenBranswell'",0,"2. But #Ebola vaccination began at Iboko on May 28 so there is reason to hope that latest case won't spark a big new blip of cases. Now it's a waiting game: Ebola's incubation period can be as long as 21 days.",0.037272727,0.450909091,"positive"
"887",347,18,1e+18,14,"Sun Jun 03 20:40:13 +0000 2018",23038,28838219,"b'HelenBranswell'",0,"3. To date 1,112 people have been vaccinated with the #Merck #Ebola vaccine in #DRC. About half of them were in Mbandaka, where the Health Ministry says it has completed the vaccination, because all health workers, contacts &amp; contacts of contacts have been vaxxed. https://t.co/UxwTIDX5Y4",-0.166666667,0.166666667,"negative"
"888",348,0,1e+18,0,"Fri Jun 01 16:21:32 +0000 2018",23038,28838219,"b'HelenBranswell'",0,"@ALichtenberg1 The #Merck VSV #Ebola vaccine is being used. It is being used in a trial; because it's still unlicensed, it must be used in the context of a trial. But it's being used as a tool to try to stop spread. DRC approved its use.",0,0,"neutral"
"889",349,0,1e+18,0,"Fri Jun 01 16:20:14 +0000 2018",23038,28838219,"b'HelenBranswell'",0,"@ALichtenberg1 I. Companies are not currently testing #Ebola medicines &amp; vaccines in DRC. A number have offered drugs for compassionate use and testing if there are enough cases, but DRC has the final say &amp; I don't believe use of any has yet been ",0,0.633333333,"neutral"
"890",350,21,1e+18,9,"Wed May 30 20:16:21 +0000 2018",23038,28838219,"b'HelenBranswell'",0,"Update to my update: #DRC's daily #Ebola report says 561 people have been vaccinated, including 444 in Mbandaka, 74 in Bikoro and 43 in Iboko. Very helpful updates, @OlyIlunga. 1/ https://t.co/zFv4nKxzSu",0,0,"neutral"
"891",351,45,1e+18,37,"Wed May 30 13:52:44 +0000 2018",23038,28838219,"b'HelenBranswell'",0,"The reality is, the only time you can test if #Ebola vaccines &amp; drugs work is during an outbreak. That can lead to jockeying for a piece of the testing turf. https://t.co/oRORJzX8hC",0,0,"neutral"
"892",352,56,1e+18,44,"Tue Jun 05 15:13:08 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"It’s no wonder another study showed confidence in #vaccine safety among US parents has dropped 11 percent in recent years. Visit https://t.co/X4xPi6ygDJ to learn the results of INDEPENDENT research at leading universities worldwide. https://t.co/icyjjFabK4",0,0.1875,"neutral"
"893",353,0,1e+18,0,"Mon Jun 04 17:17:04 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"@PhRMA Northwest Bio webcast of dendritic cell vaccine for #glioblastoma gives real hope where none existed. Blended blinded data shows encouraging survival and safety https://t.co/9WxLF3hfpW",0.2,0.3,"positive"
"894",354,62,1e+18,65,"Sat May 26 21:12:05 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Ethical questions surround vaccine to reduce fertility funded by the Gates Foundation - The Sunday Guardian Live https://t.co/tSpKBJZlnc",0.168181818,0.55,"positive"
"895",355,3,1e+18,3,"Sat May 26 16:58:53 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Singapore, a country recently noted for its good population health, only has two required #vaccines, Diphtheria and Measles, fewer are recommended and are optional, and precautions are clearly stated https://t.co/MlI9aadcEj",0.266666667,0.411111111,"positive"
"896",356,4,1e+18,3,"Sat May 26 16:44:35 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Del Bigtree asks, How can the science be settled when it comes to #vaccines when different countries have different schedules, and more doses keep getting added due to vaccine failure? Watch https://t.co/imT0p9cze2",-0.110416667,0.46875,"negative"
"897",357,7,1e+18,10,"Fri May 25 20:47:02 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"An ongoing series of admirably methodical studies also have confirmed a number of other post-vaccination clinical symptoms associated with MMF. #Vaccination #CMSRI https://t.co/gKVNaywa7N https://t.co/JxmRYTWwhd",0.4,1,"positive"
"898",358,13,1e+18,13,"Fri May 25 12:53:44 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"#Ebola hype is a prelude to a new mandated #vaccine that was not tested in placebo controlled trials - Find out more https://t.co/Pkd2JqPJFI",0.136363636,0.454545455,"positive"
"899",359,4,9.99e+17,5,"Wed May 23 20:10:09 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Did you know #vaccine safety was a topic of an international scientific conference? The 11th International Congress on Autoimmunity featured scientific talks on vaccines and adverse reactions, Autoimmunity, Alzheimer's&amp; autism https://t.co/imT0p9cze2",0,0,"neutral"
"900",360,57,9.99e+17,46,"Mon May 21 21:02:40 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"The first-of-its-kind study of #vaccinated vs. unvaccinated American homeschooled children shows who is really ailing…and parents should be worried https://t.co/RKdj1fgP99 https://t.co/3zfZ1ctID3",0.1,0.1,"positive"
"901",361,22,9.99e+17,24,"Mon May 21 15:07:10 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"We now have the putative link between vaccination and ASD, the link being the inclusion of an aluminium adjuvant in the #vaccine. https://t.co/ix3wbUqps0 #Autism",-0.066666667,0.4,"negative"
"902",362,29,9.98e+17,33,"Sun May 20 17:51:58 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"If you are concerned about the safety of too many vaccines given too soon, the best thing you can do to help is to WATCH and SHARE this SUPERSTARS of SCIENCE video -and RT. https://t.co/imT0p9ua5A #autism #autoimmunity #alzheimers #allergies #ADD/ADHD",0.75,0.4,"positive"
"903",363,11,9.98e+17,10,"Sun May 20 12:11:23 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"SUPERSTARS OF SCIENCE @delbigtree and Professor Christopher Exley, PHD explain deep truths about the vaccine industry....get ready to ""engage your critically thinking mind!"" #alzheimers #autoimmunity #autism #aluminumtoxicity https://t.co/imT0p9cze2",0.066666667,0.566666667,"positive"
"904",364,7,9.98e+17,6,"Sat May 19 15:07:16 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"An ongoing series of admirably methodical studies also have confirmed a number of other post-vaccination clinical symptoms associated with MMF. #Vaccination #CMSRI https://t.co/8haMnGqqtJ https://t.co/6kInCgg4uh",0.4,1,"positive"
"905",365,3,9.97e+17,8,"Fri May 18 15:07:04 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"What's in today's #vaccines for teens? What potential adverse reactions should you watch for? What countries are reporting soaring HPV vaccine-related illnesses? Find out lots more in our new eBook and Journal. https://t.co/hK3Z3AY8lo https://t.co/qZ8j8XwxcL",0.068181818,0.727272727,"positive"
"906",366,37,9.97e+17,33,"Thu May 17 19:31:36 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"The extraordinary team that is bringing real science to the question of #vaccine safety. Claire Dwoskin @CMSRIResearch, Del BigTree and team @HighWireTalk and Dr. Christopher Exley. https://t.co/GFM8k2Eo0d",0.266666667,0.65,"positive"
"907",367,19,9.97e+17,21,"Thu May 17 13:12:58 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"The symptoms of #Autoimmune Syndromes Induced by Adjuvants (ASIA) like #aluminum adjuvants found in many #vaccines: https://t.co/F0XQHw39sQ",0.5,0.5,"positive"
"908",368,3,9.97e+17,6,"Wed May 16 15:39:59 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"“Can we be sure that the benefits of #vaccines outweigh the risks?” asks @Vaxxed producer @DelBigTree of scientists gathered at Int’l Symposium on Vaccines in Lisbon. Crickets...",0.5,0.888888889,"positive"
"909",369,3,9.96e+17,6,"Tue May 15 18:10:57 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Don’t miss the presentation on “HPV and Lupus: the virus, the vaccine and the disease” Read the abstract at https://t.co/StGZm8UVVX #Autoimmunity2018 #Vaccinesafety #HPV #Autoimmunity #Immunology #ASIASyndrome #ASIA https://t.co/jg1BjCvclQ",0,0,"neutral"
"910",370,6,9.96e+17,10,"Tue May 15 15:12:03 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Don’t miss the presentation on “Suspected adverse effects after HPV: a temporal relationship between vaccine administration and the appearance of symptoms in Japan” Read the abstract at https://t.co/cVz1322LjF #Autoimmunity2018 #Vaccinesafety #HPV #Autoimmunity #Immunology https://t.co/C79Psqcab3",0,0,"neutral"
"911",371,1,9.96e+17,5,"Mon May 14 15:06:03 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"The CDC voted 12 to 2 to return the nasal live attenuated influenza quadrivalent vaccine (LAIV4; FluMist, MedImmune) to its recommended flu vaccines for the 2018-19 flu season, after rejecting it in 2016-17 for ineffectiveness https://t.co/F0bjJGAsZF #Autoimmunity2018 https://t.co/WYyAYsKcts",0.136363636,0.5,"positive"
"912",372,13,9.96e+17,15,"Sun May 13 20:49:05 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"WHO advised to scale back use of controversial vaccine #Dengvaxia since it may put some kids at higher risk of developing severe dengue. Severe dengue fever can lead to internal bleeding, shock &amp; even death. https://t.co/SIH1aTeeie #Dengvaxiavaccine #Vaccine #Dengue https://t.co/B4WCOPftN0",0.2,0.3625,"positive"
"913",373,6,9.95e+17,6,"Sat May 12 18:09:51 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Previously, children ages 9 to 14 were required to get three doses of the (HPV) vaccine. In 2018, the CDC recommends only two doses for this age group. Children 15 and older should still receive three doses, the agency said. https://t.co/BJDBRHnra7 #HPV #Vaccine #HPVvaccine https://t.co/qJnRqP22vu",0,0.25,"neutral"
"914",374,1,9.95e+17,2,"Fri May 11 15:10:22 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"“This year's vaccine has been just 36% effective against both A and B virus strains, the US Centers for Disease Control and Prevention estimated in Thursday's Morbidity and Mortality Weekly Report.” https://t.co/1J0xwcD7uu #Fluvaccine #Vaccine #Influenzavaccine https://t.co/x3rjIQLR7l",0.6,0.8,"positive"
"915",375,3,9.94e+17,6,"Wed May 09 20:48:46 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Don’t miss the presentation on “Suspected adverse effects after HPV: a temporal relationship between vaccine administration and the appearance of symptoms in Japan” Read the abstract at https://t.co/grjAfn1eNP #Autoimmunity2018 #Vaccinesafety #HPV #Autoimmunity #Immunology https://t.co/0irA5IGQH3",0,0,"neutral"
"916",376,0,9.94e+17,2,"Wed May 09 18:07:46 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"In 2018 the CDC endorses add'l dose of MMR vaccine to those who rec'd 2 or &lt; doses during an outbreak; but also to wait for details from public health authorities before giving 3rd dose.  https://t.co/C8Z2ysZncg #Vaccines #HPV #MMR https://t.co/nxGkVjAacd",0,0.066666667,"neutral"
"917",377,11,9.94e+17,10,"Tue May 08 20:47:19 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"CDC warns new recommended Shingles vaccine may cause more reactions. In a study, 80% of recipients had reactions such as aches, fatigue and pain, and 17 percent had more serious reactions. https://t.co/d7zftkLllj #Autoimmunity2018 #Vaccine https://t.co/6gqgD9qO3M",-0.098484848,0.560606061,"negative"
"918",378,20,9.94e+17,29,"Tue May 08 15:11:22 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"The CDC voted 12 to 2 to return the nasal live attenuated influenza quadrivalent vaccine (LAIV4; FluMist, MedImmune) to its recommended flu vaccines for the 2018-19 flu season, after rejecting it in 2016-17 for ineffectiveness.  https://t.co/w3z8r0k5KY #Autoimmunity2018 https://t.co/722ao0Kf2B",0.136363636,0.5,"positive"
"919",379,2,9.94e+17,5,"Mon May 07 20:54:46 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"“This year's vaccine has been just 36% effective against both A and B virus strains, the US Centers for Disease Control and Prevention estimated in Thursday's Morbidity and Mortality Weekly Report.” https://t.co/FrwSRAzAgx #Fluvaccine #Vaccine #Influenzavaccine https://t.co/TfybLLl4xz",0.6,0.8,"positive"
"920",380,5,9.94e+17,3,"Mon May 07 18:12:24 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Don’t miss the presentation on “CHPV vaccination syndrome. A new tragic fibromyalgia model?” Read the abstract at https://t.co/C9yupKfuUv #Autoimmunity2018 #Vaccinesafety #HPV #Autoimmunity #Immunology #ASIASyndrome #ASIA https://t.co/gqITGVCseJ",-0.306818182,0.602272727,"negative"
"921",381,5,9.94e+17,5,"Mon May 07 15:12:21 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Don’t miss the presentation on “HPV and Lupus: the virus, the vaccine and the disease” Read the abstract at https://t.co/w6DJSLlkK8 #Autoimmunity2018 #Vaccinesafety #HPV #Autoimmunity #Immunology #ASIASyndrome #ASIA https://t.co/0zjeHBwQVT",0,0,"neutral"
"922",382,3,9.93e+17,5,"Sun May 06 20:52:05 +0000 2018",3594,2397798204,"b'CMSRIResearch'",0,"Don’t miss the presentation on “Cardiac arrest following HPV vaccination” Read the abstract at https://t.co/2SntpKBoZE #Autoimmunity2018 #Vaccinesafety #HPV #Autoimmunity #Immunology #ASIASyndrome #ASIA https://t.co/wxCBRgEcoA",-0.033333333,0.033333333,"negative"
"923",383,49,1.01e+18,38,"Sun Jun 10 23:18:55 +0000 2018",65373,2809289206,"b'EsotericExposal'",0,"Americans are now required by law to receive more vaccinations than any other nation in the world.",0,0,"neutral"
"924",384,86,1.01e+18,38,"Sun Jun 10 15:18:54 +0000 2018",65373,2809289206,"b'EsotericExposal'",0,"Big Pharma loves to release a vaccine right as a disease occurrence naturally declines, so they can lie about the vaccine being the cause of the drop.",0.128571429,0.345238095,"positive"
"925",385,24,1e+18,14,"Thu May 24 19:05:16 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"If you fed your child the exact same ingredients that are contained in a vaccine, you'd be arrested.  #VAXXED #wedid #thinktwice #thepathtocure #harriscoulter #crazymothers #crazymotherscommunity #vaccineinjury #nvic #suzannehumphries https://t.co/ffDrVsnO2z",0.25,0.25,"positive"
"926",386,15,9.94e+17,17,"Tue May 08 19:05:15 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"My own son was vaccine damaged and then subsequently recovered through this system of medicine. I want folks to know the risks so that they don't suffer the living hell we all went through. #VAXXED #wedid #cdcwhistleblower #VAERS #firstcausenoharm #nvic #drsuzannehumphries https://t.co/Gtylm7uDzx",0,0.05,"neutral"
"927",387,9,9.88e+17,6,"Sun Apr 22 03:42:43 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"Former “Vaccine Bully” Board-certified Pediatrician Now Claims Unvaccinated Children Are Healthiest https://t.co/d5R6RJzD6x",0,0,"neutral"
"928",388,0,9.81e+17,0,"Tue Apr 03 20:54:47 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"When we address the vaccines on the timeline for our wee patients in the spectrum, we very often hit developmental pay-dirt https://t.co/Y2BZPVi9cD #mysonwasvaccinedamaged #MMR #DPTP #aluminum #mercury #thimerosal #humandna #abortedfetalcells #antibiotics #animaldna #causingharm",0,0,"neutral"
"929",389,2,9.79e+17,0,"Wed Mar 28 03:38:20 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"The incidence of autoimmune diseases has been rising at an enormous rate. Research links the yeast found in vaccines to autoimmune disorders. #vaxxed #wedid #vaccines #yeast #mercury #autoimmune #disease",0,0.9,"neutral"
"930",390,5,9.71e+17,4,"Tue Mar 06 20:15:14 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"""The largest medical experiment in history."" #noscience #doublyblind #vaxXed #wedid #vaccinations #noprinciples #noproof #cdccartel #madeup #causingharm #mysonwasvaccinedamaged #autism #earinfections #asthma #pneumonia",0,0,"neutral"
"931",391,10,9.66e+17,7,"Wed Feb 21 23:00:28 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"The FDA’s online Biologics Blood Vaccines document admits on its package insert that their vaccination can cause autism as one of many adverse reactions. #autism #finally #bigpharmacartel #causingharm #vaccines #autism #drwakefield #vaxxed #dtap #fda https://t.co/WNF0XnFLaR",0.25,0.75,"positive"
"932",392,5,9.59e+17,5,"Wed Jan 31 13:50:14 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"A healthy baby boy dies two days after receiving 8 vaccines, yet the death is ruled SIDS: this is a grand coverup happening to too many children. #unethical #bigpharmacartel #stopvaccination #vaccinationmyth #causingharm #vaccines #vaxxed https://t.co/i7I3msDmkM",0.5,0.666666667,"positive"
"933",393,2,9.57e+17,0,"Thu Jan 25 17:00:57 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"Numbers from the CDC.  Waking to more than just the smell of coffee.
#measles #autism #vaxxed #vaccines #epidemic #causingharm #thinkingmoms #revolution #wtf #wth #wakeup #bigpharmacartel #medicalmafia",-0.5,1,"negative"
"934",394,1,9.53e+17,1,"Mon Jan 15 17:34:37 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"Is it worth it?  My son was vaccine severely damaged by the MMR shot and then subsequently recovered by this system of medicine.  Our harrowing journey is available to listen to for FREE as an audio book/podcast here: https://t.co/s6K2bYnc4Z #vaccinedamaged #causingharm #measles",0.275,0.3375,"positive"
"935",395,0,9.51e+17,1,"Thu Jan 11 16:45:25 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"I've been thinking a lot about parents who've lost a child to vaccine damage this week. #coulton #love #nolaw #cdcwhistleblower #wedid #merck #causingharm #nvic #vaers #busydrt #vaxxed #drsuzannehumphries #harriscoulter #barbloefisher #drsherrytenpenney #nolossgreater #somuchpain",0.5,0.6,"positive"
"936",396,3,9.51e+17,0,"Wed Jan 10 23:00:19 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"""I would not take the flu vaccine."" #mysonwasvaccinedamaged #crimeagainsthumanity #cdc #publicstatement #bigpharmacartel #legalmob #bigpharmashills #fluvaccine #thimerosal #mercury #neurotoxins #aluminum #noteffectiveanyway #causingharm",0,0,"neutral"
"937",397,0,9.51e+17,0,"Tue Jan 09 20:05:15 +0000 2018",2567,59868227,"b'vaccinationmyth'",0,"Or a whiff of peanut butter for a kid with a severe peanut allergy. @vaccinetruth  #vaccines #homoprophylaxisinstead #beevenom #spellingmistake #anaphylaxis #vaccinetruth #mysonwasvaccinedamaged #autismspectrum #theyarecausingharm #bigpharma #cartel #holdthemaccountalbe",0,0,"neutral"
"938",398,4,9.41e+17,3,"Thu Dec 14 15:47:27 +0000 2017",2567,59868227,"b'vaccinationmyth'",0,"FREE Audio book on how my son was rescued homeopathically from autism/vaccine damage.  https://t.co/jMpMap7kiP  #pathtocure #vaccinedamage #causedharm #madashell #howcouldthey #oneinthirtysix #backoffbigpharma #drugcartel #vaxxed #wedid #cdcwhistleblower #liedtoo #forsaken #fraud https://t.co/0c2Rb4cWtK",0.4,0.8,"positive"
"939",399,6,9.41e+17,5,"Thu Dec 14 00:05:11 +0000 2017",2567,59868227,"b'vaccinationmyth'",0,"How does this even make sense?  It's an unprincipled abomination.  My own son was vaccine damaged.  (https://t.co/VAMIWinT7l for that gruesome tale)
#noprinciples #followthemoney #herdimmunityisfalse #naturalimmunityiskey #supportbioterrain #makehealthybabes #healthymommas https://t.co/SfpeEqb9ur",-1,1,"negative"
"940",400,17,9.38e+17,7,"Tue Dec 05 00:00:27 +0000 2017",2567,59868227,"b'vaccinationmyth'",0,"My own son was severely vaccine damaged #thepathtocure #vaccinedamaged #fdawarnings #vaccineinserts #autism #humandna #animaldna #thimerosal #aluminum #propyleneglycol #ethyleneglycol #antibiotics #adversereports #nationalvaccineinformationcenter #nurembergcode #humanrights https://t.co/B9liLqPc8N",0,0,"neutral"
"941",401,15,9.33e+17,8,"Tue Nov 21 03:33:13 +0000 2017",2567,59868227,"b'vaccinationmyth'",0,"Here's the whole list of ingredients in each vaccine. Good to bookmark for discussions over the Thanksgiving or Christmas dinner table.  Nothing like human diploid cells or monkey kidney cells to go with your turkey.  #VAXXED #wedid #cdcwhistleblower https://t.co/Ak4GAXkp67",0.2125,0.275,"positive"
